85.140.23.204 - - [10/Jan/2025:15:23:54 +0000] "GET /src/ui/Container.tsx HTTP/1.1" 304 0 "https://click-and-shop.ru/src/pages/Product.tsx" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36" "-"
85.140.23.204 - - [10/Jan/2025:15:23:54 +0000] "GET /src/ui/PriceTag.tsx HTTP/1.1" 304 0 "https://click-and-shop.ru/src/pages/Product.tsx" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36" "-"
85.140.23.204 - - [10/Jan/2025:15:23:54 +0000] "GET /src/ui/AddToCartBtn.tsx HTTP/1.1" 304 0 "https://click-and-shop.ru/src/pages/Product.tsx" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36" "-"
85.140.23.204 - - [10/Jan/2025:15:23:54 +0000] "GET /src/ui/ProductCard.tsx HTTP/1.1" 304 0 "https://click-and-shop.ru/src/pages/Product.tsx" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36" "-"
85.140.23.204 - - [10/Jan/2025:15:23:54 +0000] "GET /src/ui/TelegramLogin.tsx HTTP/1.1" 304 0 "https://click-and-shop.ru/src/pages/Profile.tsx" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36" "-"
85.140.23.204 - - [10/Jan/2025:15:23:54 +0000] "GET /src/ui/Title.tsx HTTP/1.1" 304 0 "https://click-and-shop.ru/src/ui/ProductList.tsx" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36" "-"
85.140.23.204 - - [10/Jan/2025:15:23:54 +0000] "GET /src/ui/LinkButton.tsx HTTP/1.1" 304 0 "https://click-and-shop.ru/src/pages/NotFound.tsx" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36" "-"
85.140.23.204 - - [10/Jan/2025:15:23:54 +0000] "GET /src/ui/Pagination.tsx HTTP/1.1" 304 0 "https://click-and-shop.ru/src/ui/ProductList.tsx" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36" "-"
85.140.23.204 - - [10/Jan/2025:15:23:54 +0000] "GET /src/assets/index.ts HTTP/1.1" 304 0 "https://click-and-shop.ru/src/ui/Header.tsx" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36" "-"
85.140.23.204 - - [10/Jan/2025:15:23:54 +0000] "GET /src/ui/FooterTop.tsx HTTP/1.1" 304 0 "https://click-and-shop.ru/src/ui/Footer.tsx" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36" "-"
85.140.23.204 - - [10/Jan/2025:15:23:54 +0000] "GET /src/ui/FormatedPrice.tsx HTTP/1.1" 304 0 "https://click-and-shop.ru/src/ui/PriceTag.tsx" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36" "-"
85.140.23.204 - - [10/Jan/2025:15:23:54 +0000] "GET /src/ui/ProductCardSideNav.tsx HTTP/1.1" 304 0 "https://click-and-shop.ru/src/ui/ProductCard.tsx" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36" "-"
85.140.23.204 - - [10/Jan/2025:15:23:54 +0000] "GET /src/assets/logo.svg?import HTTP/1.1" 304 0 "https://click-and-shop.ru/src/assets/index.ts" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36" "-"
85.140.23.204 - - [10/Jan/2025:15:23:55 +0000] "GET /src/assets/search-svgrepo-com.svg?import HTTP/1.1" 304 0 "https://click-and-shop.ru/src/assets/index.ts" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36" "-"
85.140.23.204 - - [10/Jan/2025:15:23:55 +0000] "GET /src/assets/payment.webp?import HTTP/1.1" 304 0 "https://click-and-shop.ru/src/assets/index.ts" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36" "-"
85.140.23.204 - - [10/Jan/2025:15:23:55 +0000] "GET /src/assets/smartphone.svg?import HTTP/1.1" 304 0 "https://click-and-shop.ru/src/assets/index.ts" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36" "-"
85.140.23.204 - - [10/Jan/2025:15:23:55 +0000] "GET /vite.svg HTTP/1.1" 304 0 "https://click-and-shop.ru/widgets/login?id=462074124&first_name=Misha&username=Mikki158&photo_url=https%3A%2F%2Ft.me%2Fi%2Fuserpic%2F320%2FE5xIax7nm1TWiJaLjIl7bQqSUH7bbAUajbEhDBveCyI.jpg&auth_date=1736519399&hash=9ebbef1d9f96bfa788639d8e8d7a5555e4d5c52d17cf7c78adaf1f47e06812b0" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36" "-"
85.140.23.204 - - [10/Jan/2025:15:23:55 +0000] "GET /src/assets/payment.webp HTTP/1.1" 304 0 "https://click-and-shop.ru/widgets/login?id=462074124&first_name=Misha&username=Mikki158&photo_url=https%3A%2F%2Ft.me%2Fi%2Fuserpic%2F320%2FE5xIax7nm1TWiJaLjIl7bQqSUH7bbAUajbEhDBveCyI.jpg&auth_date=1736519399&hash=9ebbef1d9f96bfa788639d8e8d7a5555e4d5c52d17cf7c78adaf1f47e06812b0" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36" "-"
85.140.23.204 - - [10/Jan/2025:15:23:55 +0000] "GET /api/category HTTP/1.1" 200 596 "https://click-and-shop.ru/widgets/login?id=462074124&first_name=Misha&username=Mikki158&photo_url=https%3A%2F%2Ft.me%2Fi%2Fuserpic%2F320%2FE5xIax7nm1TWiJaLjIl7bQqSUH7bbAUajbEhDBveCyI.jpg&auth_date=1736519399&hash=9ebbef1d9f96bfa788639d8e8d7a5555e4d5c52d17cf7c78adaf1f47e06812b0" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36" "-"
85.140.23.204 - - [10/Jan/2025:15:23:55 +0000] "GET /vite.svg HTTP/1.1" 304 0 "https://click-and-shop.ru/widgets/login?id=462074124&first_name=Misha&username=Mikki158&photo_url=https%3A%2F%2Ft.me%2Fi%2Fuserpic%2F320%2FE5xIax7nm1TWiJaLjIl7bQqSUH7bbAUajbEhDBveCyI.jpg&auth_date=1736519399&hash=9ebbef1d9f96bfa788639d8e8d7a5555e4d5c52d17cf7c78adaf1f47e06812b0" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36" "-"
46.19.138.234 - - [10/Jan/2025:15:25:40 +0000] "GET / HTTP/1.1" 301 169 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.46" "-"
172.71.172.169 - - [10/Jan/2025:15:25:48 +0000] "GET /wp-admin/setup-config.php HTTP/1.1" 301 169 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36" "2a06:98c0:3600::103"
172.71.172.179 - - [10/Jan/2025:15:25:48 +0000] "GET /wp-admin/setup-config.php HTTP/1.1" 200 679 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36" "2a06:98c0:3600::103"
154.213.188.25 - - [10/Jan/2025:15:30:58 +0000] "GET / HTTP/1.1" 400 157 "-" "curl/7.68.0" "-"
185.196.220.253 - - [10/Jan/2025:15:32:57 +0000] "GET / HTTP/1.1" 301 169 "-" "Hello World" "-"
95.214.55.226 - - [10/Jan/2025:15:41:22 +0000] "GET / HTTP/1.1" 301 169 "-" "-" "-"
162.158.134.215 - - [10/Jan/2025:15:43:16 +0000] "GET /wp-admin/setup-config.php HTTP/1.1" 301 169 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36" "2a06:98c0:3600::103"
162.158.134.104 - - [10/Jan/2025:15:43:16 +0000] "GET /wp-admin/setup-config.php HTTP/1.1" 200 679 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36" "2a06:98c0:3600::103"
172.69.136.137 - - [10/Jan/2025:15:43:50 +0000] "GET /wordpress/wp-admin/setup-config.php HTTP/1.1" 200 679 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36" "2a06:98c0:3600::103"
172.69.136.175 - - [10/Jan/2025:15:45:14 +0000] "GET /wordpress/wp-admin/setup-config.php HTTP/1.1" 301 169 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36" "2a06:98c0:3600::103"
172.69.136.175 - - [10/Jan/2025:15:45:14 +0000] "GET /wordpress/wp-admin/setup-config.php HTTP/1.1" 200 679 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36" "2a06:98c0:3600::103"
162.158.134.215 - - [10/Jan/2025:15:46:52 +0000] "GET /wp-admin/setup-config.php HTTP/1.1" 200 679 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36" "2a06:98c0:3600::103"
34.79.246.220 - - [10/Jan/2025:15:48:11 +0000] "GET / HTTP/1.1" 200 679 "-" "python-requests/2.32.3" "-"
162.158.172.163 - - [10/Jan/2025:16:04:35 +0000] "GET /wp-admin/setup-config.php HTTP/1.1" 200 679 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36" "2a06:98c0:3600::103"
172.69.223.188 - - [10/Jan/2025:16:04:47 +0000] "GET /wordpress/wp-admin/setup-config.php HTTP/1.1" 301 169 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36" "2a06:98c0:3600::103"
172.69.223.50 - - [10/Jan/2025:16:04:48 +0000] "GET /wordpress/wp-admin/setup-config.php HTTP/1.1" 200 679 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36" "2a06:98c0:3600::103"
85.140.23.204 - - [10/Jan/2025:16:04:48 +0000] "GET / HTTP/1.1" 101 22 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36" "-"
85.140.23.204 - - [10/Jan/2025:16:04:49 +0000] "GET / HTTP/1.1" 101 2 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36" "-"
85.140.23.204 - - [10/Jan/2025:16:04:49 +0000] "GET /widgets/login?id=462074124&first_name=Misha&username=Mikki158&photo_url=https%3A%2F%2Ft.me%2Fi%2Fuserpic%2F320%2FE5xIax7nm1TWiJaLjIl7bQqSUH7bbAUajbEhDBveCyI.jpg&auth_date=1736519399&hash=9ebbef1d9f96bfa788639d8e8d7a5555e4d5c52d17cf7c78adaf1f47e06812b0 HTTP/1.1" 304 0 "https://click-and-shop.ru/widgets/login?id=462074124&first_name=Misha&username=Mikki158&photo_url=https%3A%2F%2Ft.me%2Fi%2Fuserpic%2F320%2FE5xIax7nm1TWiJaLjIl7bQqSUH7bbAUajbEhDBveCyI.jpg&auth_date=1736519399&hash=9ebbef1d9f96bfa788639d8e8d7a5555e4d5c52d17cf7c78adaf1f47e06812b0" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36" "-"
85.140.23.204 - - [10/Jan/2025:16:04:50 +0000] "GET /@vite/client HTTP/1.1" 304 0 "https://click-and-shop.ru/widgets/login?id=462074124&first_name=Misha&username=Mikki158&photo_url=https%3A%2F%2Ft.me%2Fi%2Fuserpic%2F320%2FE5xIax7nm1TWiJaLjIl7bQqSUH7bbAUajbEhDBveCyI.jpg&auth_date=1736519399&hash=9ebbef1d9f96bfa788639d8e8d7a5555e4d5c52d17cf7c78adaf1f47e06812b0" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36" "-"
85.140.23.204 - - [10/Jan/2025:16:04:50 +0000] "GET /src/main.tsx HTTP/1.1" 304 0 "https://click-and-shop.ru/widgets/login?id=462074124&first_name=Misha&username=Mikki158&photo_url=https%3A%2F%2Ft.me%2Fi%2Fuserpic%2F320%2FE5xIax7nm1TWiJaLjIl7bQqSUH7bbAUajbEhDBveCyI.jpg&auth_date=1736519399&hash=9ebbef1d9f96bfa788639d8e8d7a5555e4d5c52d17cf7c78adaf1f47e06812b0" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36" "-"
85.140.23.204 - - [10/Jan/2025:16:04:51 +0000] "GET /node_modules/.pnpm/vite@6.0.5_jiti@1.21.7_yaml@2.6.1/node_modules/vite/dist/client/env.mjs HTTP/1.1" 304 0 "https://click-and-shop.ru/@vite/client" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36" "-"
85.140.23.204 - - [10/Jan/2025:16:04:51 +0000] "GET /@react-refresh HTTP/1.1" 304 0 "https://click-and-shop.ru/widgets/login?id=462074124&first_name=Misha&username=Mikki158&photo_url=https%3A%2F%2Ft.me%2Fi%2Fuserpic%2F320%2FE5xIax7nm1TWiJaLjIl7bQqSUH7bbAUajbEhDBveCyI.jpg&auth_date=1736519399&hash=9ebbef1d9f96bfa788639d8e8d7a5555e4d5c52d17cf7c78adaf1f47e06812b0" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36" "-"
85.140.23.204 - - [10/Jan/2025:16:04:51 +0000] "GET /src/App.tsx HTTP/1.1" 304 0 "https://click-and-shop.ru/src/main.tsx" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36" "-"
85.140.23.204 - - [10/Jan/2025:16:04:51 +0000] "GET /src/index.css HTTP/1.1" 304 0 "https://click-and-shop.ru/src/main.tsx" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36" "-"
85.140.23.204 - - [10/Jan/2025:16:04:51 +0000] "GET /src/ui/Layout.tsx HTTP/1.1" 304 0 "https://click-and-shop.ru/src/main.tsx" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36" "-"
85.140.23.204 - - [10/Jan/2025:16:04:51 +0000] "GET /src/pages/Product.tsx HTTP/1.1" 304 0 "https://click-and-shop.ru/src/main.tsx" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36" "-"
85.140.23.204 - - [10/Jan/2025:16:04:51 +0000] "GET /src/pages/Category.tsx HTTP/1.1" 304 0 "https://click-and-shop.ru/src/main.tsx" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36" "-"
85.140.23.204 - - [10/Jan/2025:16:04:51 +0000] "GET /src/pages/Cart.tsx HTTP/1.1" 304 0 "https://click-and-shop.ru/src/main.tsx" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36" "-"
85.140.23.204 - - [10/Jan/2025:16:04:51 +0000] "GET /src/pages/Profile.tsx HTTP/1.1" 304 0 "https://click-and-shop.ru/src/main.tsx" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36" "-"
85.140.23.204 - - [10/Jan/2025:16:04:51 +0000] "GET /src/pages/Favorite.tsx HTTP/1.1" 304 0 "https://click-and-shop.ru/src/main.tsx" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36" "-"
85.140.23.204 - - [10/Jan/2025:16:04:51 +0000] "GET /src/pages/Orders.tsx HTTP/1.1" 304 0 "https://click-and-shop.ru/src/main.tsx" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36" "-"
85.140.23.204 - - [10/Jan/2025:16:04:51 +0000] "GET /src/pages/Success.tsx HTTP/1.1" 304 0 "https://click-and-shop.ru/src/main.tsx" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36" "-"
85.140.23.204 - - [10/Jan/2025:16:04:51 +0000] "GET /src/pages/Cancel.tsx HTTP/1.1" 304 0 "https://click-and-shop.ru/src/main.tsx" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36" "-"
85.140.23.204 - - [10/Jan/2025:16:04:51 +0000] "GET /src/pages/NotFound.tsx HTTP/1.1" 304 0 "https://click-and-shop.ru/src/main.tsx" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36" "-"
85.140.23.204 - - [10/Jan/2025:16:04:51 +0000] "GET /src/pages/Login.tsx HTTP/1.1" 304 0 "https://click-and-shop.ru/src/main.tsx" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36" "-"
85.140.23.204 - - [10/Jan/2025:16:04:52 +0000] "GET /node_modules/.pnpm/react-multi-carousel@2.8.5/node_modules/react-multi-carousel/lib/styles.css HTTP/1.1" 304 0 "https://click-and-shop.ru/src/App.tsx" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36" "-"
85.140.23.204 - - [10/Jan/2025:16:04:52 +0000] "GET /src/ui/ProductList.tsx HTTP/1.1" 304 0 "https://click-and-shop.ru/src/App.tsx" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36" "-"
85.140.23.204 - - [10/Jan/2025:16:04:52 +0000] "GET /src/ui/Header.tsx HTTP/1.1" 304 0 "https://click-and-shop.ru/src/ui/Layout.tsx" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36" "-"
85.140.23.204 - - [10/Jan/2025:16:04:52 +0000] "GET /src/ui/Footer.tsx HTTP/1.1" 304 0 "https://click-and-shop.ru/src/ui/Layout.tsx" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36" "-"
85.140.23.204 - - [10/Jan/2025:16:04:52 +0000] "GET /config.ts HTTP/1.1" 304 0 "https://click-and-shop.ru/src/pages/Product.tsx" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36" "-"
85.140.23.204 - - [10/Jan/2025:16:04:52 +0000] "GET /src/lib/index.ts HTTP/1.1" 304 0 "https://click-and-shop.ru/src/pages/Product.tsx" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36" "-"
85.140.23.204 - - [10/Jan/2025:16:04:52 +0000] "GET /src/ui/Loading.tsx HTTP/1.1" 304 0 "https://click-and-shop.ru/src/pages/Product.tsx" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36" "-"
85.140.23.204 - - [10/Jan/2025:16:04:52 +0000] "GET /src/ui/Container.tsx HTTP/1.1" 304 0 "https://click-and-shop.ru/src/pages/Product.tsx" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36" "-"
85.140.23.204 - - [10/Jan/2025:16:04:52 +0000] "GET /src/ui/PriceTag.tsx HTTP/1.1" 304 0 "https://click-and-shop.ru/src/pages/Product.tsx" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36" "-"
85.140.23.204 - - [10/Jan/2025:16:04:52 +0000] "GET /src/ui/AddToCartBtn.tsx HTTP/1.1" 304 0 "https://click-and-shop.ru/src/pages/Product.tsx" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36" "-"
85.140.23.204 - - [10/Jan/2025:16:04:52 +0000] "GET /src/ui/ProductCard.tsx HTTP/1.1" 304 0 "https://click-and-shop.ru/src/pages/Product.tsx" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36" "-"
85.140.23.204 - - [10/Jan/2025:16:04:52 +0000] "GET /src/ui/TelegramLogin.tsx HTTP/1.1" 304 0 "https://click-and-shop.ru/src/pages/Profile.tsx" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36" "-"
85.140.23.204 - - [10/Jan/2025:16:04:52 +0000] "GET /src/ui/LinkButton.tsx HTTP/1.1" 304 0 "https://click-and-shop.ru/src/pages/NotFound.tsx" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36" "-"
85.140.23.204 - - [10/Jan/2025:16:04:52 +0000] "GET /src/ui/Title.tsx HTTP/1.1" 304 0 "https://click-and-shop.ru/src/ui/ProductList.tsx" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36" "-"
85.140.23.204 - - [10/Jan/2025:16:04:52 +0000] "GET /src/ui/Pagination.tsx HTTP/1.1" 304 0 "https://click-and-shop.ru/src/ui/ProductList.tsx" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36" "-"
85.140.23.204 - - [10/Jan/2025:16:04:52 +0000] "GET /src/assets/index.ts HTTP/1.1" 304 0 "https://click-and-shop.ru/src/ui/Header.tsx" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36" "-"
85.140.23.204 - - [10/Jan/2025:16:04:52 +0000] "GET /src/ui/FooterTop.tsx HTTP/1.1" 304 0 "https://click-and-shop.ru/src/ui/Footer.tsx" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36" "-"
85.140.23.204 - - [10/Jan/2025:16:04:52 +0000] "GET /src/ui/FormatedPrice.tsx HTTP/1.1" 304 0 "https://click-and-shop.ru/src/ui/PriceTag.tsx" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36" "-"
85.140.23.204 - - [10/Jan/2025:16:04:52 +0000] "GET /src/ui/ProductCardSideNav.tsx HTTP/1.1" 304 0 "https://click-and-shop.ru/src/ui/ProductCard.tsx" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36" "-"
85.140.23.204 - - [10/Jan/2025:16:04:52 +0000] "GET /src/assets/logo.svg?import HTTP/1.1" 304 0 "https://click-and-shop.ru/src/assets/index.ts" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36" "-"
85.140.23.204 - - [10/Jan/2025:16:04:52 +0000] "GET /src/assets/search-svgrepo-com.svg?import HTTP/1.1" 304 0 "https://click-and-shop.ru/src/assets/index.ts" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36" "-"
85.140.23.204 - - [10/Jan/2025:16:04:53 +0000] "GET /src/assets/payment.webp?import HTTP/1.1" 304 0 "https://click-and-shop.ru/src/assets/index.ts" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36" "-"
85.140.23.204 - - [10/Jan/2025:16:04:53 +0000] "GET /src/assets/smartphone.svg?import HTTP/1.1" 304 0 "https://click-and-shop.ru/src/assets/index.ts" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36" "-"
